user_id,name,email,signup_date,country,kyc_status,kyc_method,tenure_days,risk_score
1957,David Garcia,jferguson@example.com,2024-09-23,GH,Verified,Bank Verification,280,0.782
1958,Mr. Thomas Jones PhD,humphreypatricia@example.net,2025-03-27,UG,Pending,Utility Bill,95,0.042
1959,Mark Green,ijackson@example.com,2025-01-11,KE,Verified,Document Upload,170,0.653
1960,Nicholas Obrien II,odelacruz@example.net,2025-03-24,UG,Verified,Utility Bill,98,0.273
1961,Jose Stephens,ricky53@example.net,2024-09-25,UG,Pending,Document Upload,278,0.999
1962,Allison Floyd,hpowell@example.com,2025-03-30,KE,Pending,Utility Bill,92,0.045
1963,Scott Crawford,zholmes@example.org,2024-12-21,NG,Verified,Document Upload,191,0.301
1964,Phillip Bennett,christopherpittman@example.org,2025-05-09,GH,Failed,Bank Verification,52,0.725
1965,Michael Miller,qshelton@example.com,2024-09-18,GH,Failed,Bank Verification,285,0.61
1966,William Giles,richard21@example.net,2024-07-04,KE,Failed,Utility Bill,361,0.635
1967,Angel Duncan,ashley79@example.org,2025-02-22,UG,Verified,Bank Verification,128,0.273
1968,Melanie Young,krista02@example.org,2025-01-19,KE,Failed,Bank Verification,162,0.211
1969,Gary Johnson,eileendaniels@example.net,2025-05-21,NG,Verified,Document Upload,40,0.914
1970,Katie Carter,kennethjacobs@example.net,2025-02-02,UG,Verified,Document Upload,148,0.004
1971,Andrea Miller,shannon88@example.com,2025-02-07,UG,Verified,Bank Verification,143,0.556
1972,Amanda Pena,kellyharold@example.net,2025-06-16,UG,Pending,Utility Bill,14,0.538
1973,Craig Hammond,anthonygilbert@example.com,2024-11-23,NG,Pending,Utility Bill,219,0.539
1974,Lucas Ball,isimpson@example.com,2024-11-15,UG,Verified,Bank Verification,227,0.672
1975,Marcus Herman,jhiggins@example.org,2024-11-16,KE,Pending,Utility Bill,226,0.387
1976,Kathleen Brady,erin06@example.net,2024-10-24,NG,Verified,Document Upload,249,0.125
1977,Cynthia Williams,nicole56@example.com,2024-09-05,UG,Pending,Bank Verification,298,0.009
1978,Jesus Johnson,jacksonrachel@example.org,2025-03-22,KE,Pending,Utility Bill,100,0.192
1979,James King,zmurray@example.org,2025-04-09,KE,Verified,Bank Verification,82,0.808
1980,Lisa Lopez,cynthiaanderson@example.net,2024-08-19,KE,Verified,Utility Bill,315,0.037
1981,Rachel Greer,michellelee@example.net,2025-03-26,GH,Failed,Utility Bill,96,0.007
1982,Christopher Miller,jacob57@example.org,2025-06-06,UG,Verified,Utility Bill,24,0.111
1983,Christopher Johnston,oshah@example.net,2025-05-29,UG,Verified,Utility Bill,32,0.17
1984,Rachael Wood,michelleayers@example.org,2024-09-18,GH,Verified,Document Upload,285,0.065
1985,Jacob Lynn,ystone@example.net,2025-01-19,GH,Verified,Document Upload,162,0.26
1986,Nicole Mejia,mallory30@example.org,2024-10-25,KE,Verified,Utility Bill,248,0.192
1987,Sherry English,housedaniel@example.com,2024-10-19,KE,Pending,Document Upload,254,0.681
1988,Curtis Whitaker,brandi40@example.org,2025-02-03,UG,Failed,Document Upload,147,0.641
1989,Eric Nguyen,urodriguez@example.org,2025-05-01,KE,Failed,Bank Verification,60,0.433
1990,Holly Mercado,halvarez@example.org,2024-08-07,NG,Verified,Bank Verification,327,0.68
1991,Samuel Williams,stephanie21@example.com,2024-09-24,NG,Verified,Bank Verification,279,0.884
1992,Amanda Gomez,hreyes@example.org,2025-06-11,UG,Verified,Bank Verification,19,0.532
1993,Kristina Jacobs,katherinesmith@example.com,2025-03-10,GH,Pending,Document Upload,112,0.335
1994,Kelsey Gates,richard25@example.net,2024-08-15,GH,Verified,Document Upload,319,0.978
1995,Jessica Brown,michelle98@example.com,2025-04-21,GH,Verified,Document Upload,70,0.197
1996,Jeremy Evans,devonmccarthy@example.net,2025-04-14,NG,Verified,Document Upload,77,0.028
1997,Maureen Weaver,jessica65@example.com,2024-10-30,KE,Verified,Bank Verification,243,0.841
1998,Donna Shaw,susan11@example.net,2025-04-13,GH,Pending,Bank Verification,78,0.959
1999,Chad Rosales,williamslaurie@example.com,2024-12-02,GH,Pending,Utility Bill,210,0.944
2000,Sherry Jones,davidwiley@example.org,2025-02-17,UG,Verified,Utility Bill,133,0.764
2001,Andrea Smith,timothy83@example.net,2025-04-17,NG,Verified,Document Upload,74,0.086
2002,Catherine Garcia,justin88@example.net,2025-02-15,UG,Pending,Document Upload,135,0.313
2003,Whitney Henry,smccarty@example.org,2024-11-16,GH,Pending,Document Upload,226,0.062
2004,Rachel Ball,dawn20@example.org,2024-11-30,KE,Verified,Document Upload,212,0.611
2005,Nancy Jackson,keith18@example.org,2024-11-10,NG,Verified,Bank Verification,232,0.559
2006,Joshua Velasquez,jamesbrown@example.org,2025-04-19,UG,Pending,Document Upload,72,0.096
2007,Maria Sims,brownjoanna@example.org,2025-02-06,NG,Verified,Bank Verification,144,0.453
2008,John Harris,icooper@example.org,2025-01-05,NG,Failed,Document Upload,176,0.34
2009,Michael Ortega,kristinyoder@example.com,2025-04-05,UG,Verified,Document Upload,86,0.517
2010,William Hart,timothy62@example.net,2024-12-15,NG,Pending,Utility Bill,197,0.012
2011,Luke Dixon,qreyes@example.net,2025-06-08,GH,Verified,Utility Bill,22,0.904
2012,Anthony Melton,phorne@example.com,2024-09-25,KE,Verified,Utility Bill,278,0.355
2013,Daniel Ramos,sararios@example.org,2024-09-01,UG,Verified,Document Upload,302,0.186
2014,Erika Thompson,joycekeith@example.org,2025-06-14,NG,Verified,Utility Bill,16,0.128
2015,Mary Richards,joel82@example.org,2025-03-24,KE,Pending,Document Upload,98,0.311
2016,Jack Brandt,lukecase@example.com,2025-05-23,GH,Verified,Bank Verification,38,0.47
2017,Matthew Mclaughlin PhD,evanlong@example.org,2024-11-28,KE,Verified,Utility Bill,214,0.97
2018,Debbie King,ucarr@example.org,2025-06-08,GH,Verified,Utility Bill,22,0.057
2019,Roger Valencia,ksmith@example.org,2024-09-03,NG,Verified,Document Upload,300,0.422
2020,Gary Estrada,fwolf@example.net,2024-12-07,GH,Verified,Utility Bill,205,0.785
2021,Steven Murphy MD,davidjohnson@example.net,2024-08-09,UG,Failed,Utility Bill,325,0.695
2022,Ricky Sanders,kelleyglen@example.org,2025-03-31,KE,Verified,Bank Verification,91,0.852
2023,Lisa Case,gstone@example.net,2024-10-04,KE,Verified,Bank Verification,269,0.419
2024,Melissa Bowen,elizabeth52@example.org,2024-12-06,NG,Failed,Utility Bill,206,0.496
2025,Antonio Monroe,harrisjoshua@example.com,2025-02-17,GH,Verified,Document Upload,133,0.693
2026,Bradley Armstrong,daniel15@example.org,2024-09-23,GH,Pending,Bank Verification,280,0.481
2027,Laura Mcfarland,johnsonedward@example.net,2025-06-13,UG,Verified,Document Upload,17,0.205
2028,Teresa Curry,davisjames@example.com,2024-08-29,KE,Verified,Utility Bill,305,0.01
2029,Cheryl Salazar,rhondaray@example.com,2025-02-23,NG,Verified,Utility Bill,127,0.142
2030,Kathryn Franklin,thomasbrandon@example.org,2024-07-29,KE,Verified,Document Upload,336,0.044
2031,Christopher Delacruz,wortiz@example.net,2025-03-23,KE,Pending,Utility Bill,99,0.174
2032,Raymond Nunez,rodriguezrichard@example.org,2024-08-19,GH,Verified,Document Upload,315,0.34
2033,Luis Johnson,jenniferstanley@example.net,2025-05-29,GH,Pending,Document Upload,32,0.021
2034,Christina Dean,benjaminarmstrong@example.com,2025-04-03,NG,Verified,Utility Bill,88,0.831
2035,Adam White,kimberly12@example.com,2024-11-15,NG,Verified,Bank Verification,227,0.338
2036,Alexander Hansen,igarrett@example.com,2024-09-01,GH,Verified,Document Upload,302,0.37
2037,Erin Taylor,nicholas09@example.org,2025-05-09,UG,Verified,Document Upload,52,0.878
2038,Walter Griffith,cochranjill@example.org,2025-03-12,GH,Verified,Bank Verification,110,0.795
2039,Michael Carlson,kimberlysilva@example.org,2025-04-19,KE,Verified,Utility Bill,72,0.318
2040,Jesse Thomas,rodneyhoward@example.com,2025-04-09,GH,Pending,Utility Bill,82,0.921
2041,Phillip Anderson,greencharles@example.net,2025-01-12,GH,Verified,Document Upload,169,0.854
2042,William Conrad,nmartinez@example.org,2025-04-09,KE,Verified,Bank Verification,82,0.247
2043,Diana Jackson,ramosjennifer@example.org,2024-12-21,GH,Failed,Bank Verification,191,0.852
2044,Alison Perez,michelleschmidt@example.org,2024-12-03,GH,Pending,Utility Bill,209,0.727
2045,Sean Carey,walkerjennifer@example.com,2024-11-01,NG,Verified,Utility Bill,241,0.167
2046,Alan Cox,kfrye@example.net,2024-07-10,KE,Verified,Bank Verification,355,0.499
2047,Richard Dean,scott55@example.com,2024-12-11,KE,Verified,Bank Verification,201,0.525
2048,David Mendoza,taylorlisa@example.com,2024-12-01,UG,Verified,Utility Bill,211,0.268
2049,Justin Hammond,williamsanthony@example.net,2024-12-04,NG,Pending,Bank Verification,208,0.207
2050,Ashlee Ross,burnsrodney@example.org,2025-04-15,GH,Verified,Bank Verification,76,0.396
2051,Robin Santiago,lrodriguez@example.org,2025-01-14,GH,Verified,Utility Bill,167,0.935
2052,Grant Brown,gonzalezbrad@example.com,2025-05-12,NG,Verified,Bank Verification,49,0.134
2053,Micheal Cook,hesskeith@example.net,2024-08-05,KE,Verified,Utility Bill,329,0.23
2054,Curtis Morales Jr.,angelcunningham@example.org,2025-06-13,KE,Verified,Bank Verification,17,0.426
2055,Megan Griffin,fcarlson@example.org,2024-11-03,KE,Verified,Bank Verification,239,0.805
2056,Felicia Cooke,catherinemoore@example.com,2024-09-11,NG,Verified,Utility Bill,292,0.18
2057,Stacy Kim,christianrichards@example.net,2025-06-01,NG,Verified,Utility Bill,29,0.359
2058,Scott Smith,whitneyrichard@example.com,2024-09-25,NG,Failed,Document Upload,278,0.786
2059,Lori Johnson,popebrent@example.net,2024-08-04,NG,Verified,Document Upload,330,0.071
2060,Thomas Johnson,brenda88@example.org,2024-12-23,KE,Verified,Bank Verification,189,0.197
2061,Melissa Zimmerman,audrey53@example.net,2025-04-25,KE,Verified,Document Upload,66,0.191
2062,Richard Williams,mortonkenneth@example.net,2025-06-29,KE,Verified,Bank Verification,1,0.009
2063,Jennifer Obrien,pfowler@example.org,2025-04-25,UG,Pending,Utility Bill,66,0.946
2064,Melinda Cervantes,vmorrison@example.com,2024-09-09,NG,Verified,Document Upload,294,0.472
2065,Tina Hernandez,dmitchell@example.com,2024-08-05,UG,Pending,Document Upload,329,0.228
2066,David Thompson,samuel38@example.net,2024-12-21,UG,Verified,Utility Bill,191,0.234
2067,Keith Wilson,eroman@example.net,2025-01-31,UG,Verified,Document Upload,150,0.723
2068,Stephen Charles,anthonymcdonald@example.net,2025-04-26,KE,Verified,Utility Bill,65,0.846
2069,Sarah Garcia,kbrown@example.net,2024-12-14,UG,Verified,Utility Bill,198,0.21
2070,Robert Burton,atkinsonrachel@example.net,2025-02-27,NG,Verified,Document Upload,123,0.375
2071,Cynthia Cohen,hlester@example.org,2025-06-09,KE,Verified,Utility Bill,21,0.943
2072,Monica Medina,sarah80@example.org,2025-06-21,KE,Verified,Utility Bill,9,0.34
2073,Stephanie Torres,eugenemartinez@example.com,2025-06-19,UG,Verified,Bank Verification,11,0.763
2074,Crystal Mcgrath,samuel08@example.org,2025-01-06,KE,Verified,Document Upload,175,0.587
2075,Joshua Barnes,thomas12@example.org,2024-07-21,GH,Failed,Bank Verification,344,0.154
2076,Kyle Davis,villawilliam@example.com,2024-11-15,UG,Verified,Bank Verification,227,0.98
2077,Rebecca Greene,gcastro@example.org,2025-03-02,NG,Verified,Document Upload,120,0.534
2078,Lauren Duarte,dbeck@example.com,2024-12-15,KE,Verified,Bank Verification,197,0.57
2079,Micheal Green,tylerrodney@example.com,2024-07-14,NG,Verified,Document Upload,351,0.171
2080,Juan Wright MD,mathewbennett@example.org,2024-12-02,NG,Verified,Document Upload,210,0.826
2081,Robert Ballard,owhite@example.org,2025-04-10,GH,Failed,Bank Verification,81,0.199
2082,Michaela Campbell,preyes@example.net,2025-05-18,KE,Verified,Utility Bill,43,0.206
2083,Allison Chavez,edward70@example.org,2024-10-03,NG,Verified,Document Upload,270,0.455
2084,Charles Zavala,bethany36@example.com,2025-01-20,GH,Failed,Bank Verification,161,0.327
2085,Jonathan Berry,josephross@example.net,2025-01-13,GH,Verified,Bank Verification,168,0.99
2086,Shirley Taylor,randall28@example.com,2024-12-29,UG,Verified,Document Upload,183,0.743
2087,Alex Whitaker,evansjason@example.org,2025-02-04,GH,Verified,Utility Bill,146,0.87
2088,Misty Howard,yolandamarks@example.net,2025-01-29,UG,Verified,Bank Verification,152,0.159
2089,John Russell,petersontina@example.org,2024-11-25,GH,Verified,Bank Verification,217,0.502
2090,Jorge Morales,kentmichael@example.com,2025-05-31,GH,Verified,Document Upload,30,0.007
2091,Dennis Jensen MD,marksheidi@example.com,2025-03-30,UG,Verified,Bank Verification,92,0.605
2092,Jennifer Brown,vmosley@example.org,2024-07-09,UG,Verified,Utility Bill,356,0.46
2093,David Medina,paynestephanie@example.net,2025-04-07,NG,Pending,Bank Verification,84,0.288
2094,Roy Thomas,christopher46@example.net,2024-06-30,KE,Pending,Bank Verification,365,0.7
2095,Darrell Nguyen,samanthasims@example.com,2025-05-05,UG,Pending,Document Upload,56,0.613
2096,Kimberly Ballard,hollyperkins@example.net,2025-01-14,UG,Pending,Utility Bill,167,0.249
2097,Timothy James,haley15@example.com,2025-02-10,UG,Failed,Document Upload,140,0.458
2098,Regina Williams,austinjennifer@example.net,2025-01-30,NG,Failed,Document Upload,151,0.394
2099,Priscilla Vang,heidijames@example.net,2024-09-03,GH,Verified,Bank Verification,300,0.274
2100,John Henderson,perezcaitlin@example.net,2024-07-15,NG,Pending,Document Upload,350,0.698
2101,Ernest Jenkins,craigriley@example.com,2025-04-20,UG,Pending,Document Upload,71,0.411
2102,John Williams,lindsay48@example.net,2024-11-12,KE,Verified,Bank Verification,230,0.077
2103,Thomas Lutz,kristen89@example.com,2024-09-28,UG,Verified,Utility Bill,275,0.451
2104,Gabriel Graham,alexisgibbs@example.com,2024-12-03,NG,Verified,Utility Bill,209,0.462
2105,Katherine Ramos,duncankimberly@example.com,2024-10-22,UG,Pending,Document Upload,251,0.381
2106,Cheryl Hunter,colemanjohn@example.com,2025-04-06,UG,Verified,Utility Bill,85,0.038
2107,James Anderson,kayleerogers@example.com,2024-10-01,GH,Pending,Bank Verification,272,0.327
2108,Geoffrey Franklin,sarasmith@example.net,2024-07-18,UG,Verified,Document Upload,347,0.068
2109,Bailey Hernandez,sylviayates@example.com,2024-12-01,UG,Pending,Document Upload,211,0.14
2110,Matthew Collins,kathrynaustin@example.com,2025-06-16,GH,Verified,Document Upload,14,0.838
2111,Douglas Lucero,watsonteresa@example.net,2024-07-09,KE,Pending,Document Upload,356,0.124
2112,Robert Fowler,smithrebecca@example.net,2025-04-23,NG,Verified,Bank Verification,68,0.671
2113,Jose Foster,ifrey@example.org,2024-07-04,GH,Verified,Utility Bill,361,0.441
2114,Kyle David,agalvan@example.com,2025-05-15,NG,Verified,Bank Verification,46,0.893
2115,Jennifer Baker MD,ujones@example.org,2024-12-09,NG,Pending,Utility Bill,203,0.837
2116,Joseph Perez,bpeterson@example.com,2025-05-31,NG,Verified,Document Upload,30,0.391
2117,Sharon Patel,ospencer@example.org,2025-03-10,NG,Verified,Document Upload,112,0.049
2118,Jose Collins,powersheather@example.org,2024-11-10,GH,Verified,Document Upload,232,0.375
2119,Heidi Goodwin,brandon64@example.com,2024-12-30,NG,Failed,Bank Verification,182,0.422
2120,John Singh,meganjones@example.org,2025-02-22,GH,Verified,Document Upload,128,0.68
2121,Micheal West,nfleming@example.net,2025-06-09,GH,Verified,Utility Bill,21,0.724
2122,Jeffrey Ayala,johncarter@example.net,2025-04-23,NG,Verified,Utility Bill,68,0.816
2123,Christopher Lee,ecohen@example.com,2025-03-04,GH,Failed,Bank Verification,118,0.625
2124,Joshua Solis,lawsonpaul@example.org,2024-11-05,UG,Verified,Bank Verification,237,0.121
2125,Miguel Lee,ylynch@example.org,2025-04-27,KE,Verified,Bank Verification,64,0.174
2126,Sandra Adams,markperez@example.com,2024-10-25,NG,Verified,Document Upload,248,0.389
2127,Sharon French,robertsonjennifer@example.com,2024-07-03,KE,Verified,Document Upload,362,0.65
2128,Kayla Jones,lreed@example.com,2024-12-07,GH,Pending,Bank Verification,205,0.411
2129,Tina Green,ibrown@example.org,2024-09-30,NG,Pending,Utility Bill,273,0.713
2130,Melissa Alvarez,shannonmueller@example.org,2025-04-24,GH,Verified,Bank Verification,67,0.252
2131,Nicole Mcbride,john91@example.org,2024-07-04,UG,Failed,Utility Bill,361,0.678
2132,Kayla Scott,klara@example.net,2025-01-11,GH,Verified,Utility Bill,170,0.332
2133,Kayla Moore,torrestricia@example.com,2024-12-01,KE,Verified,Document Upload,211,0.978
2134,John Hill,qbecker@example.com,2025-01-26,KE,Failed,Bank Verification,155,0.018
2135,Shannon Downs,lpage@example.com,2024-09-22,UG,Pending,Utility Bill,281,0.511
2136,Justin Perez,pmartin@example.org,2024-08-16,NG,Verified,Document Upload,318,0.233
2137,William Galloway,kjohnson@example.net,2025-01-22,KE,Verified,Document Upload,159,0.236
2138,Sean Glass,garymartinez@example.org,2024-09-13,NG,Verified,Bank Verification,290,0.06
2139,Stephen Smith,ymurray@example.org,2024-07-04,GH,Verified,Document Upload,361,0.152
2140,Ryan Carlson,hespinoza@example.org,2024-07-15,GH,Verified,Bank Verification,350,0.923
2141,Chelsey Reyes,robertssamantha@example.org,2025-01-15,KE,Verified,Document Upload,166,0.134
2142,Francisco Sanchez,lawrencekari@example.com,2025-05-23,UG,Verified,Document Upload,38,0.648
2143,Pamela Pierce,jamesparker@example.net,2024-10-08,GH,Verified,Document Upload,265,0.847
2144,Anne Smith,bryantkaren@example.org,2024-10-22,GH,Failed,Utility Bill,251,0.539
2145,Diana Rivera,ekim@example.com,2024-06-30,GH,Verified,Document Upload,365,0.801
2146,Jessica Compton,fhenderson@example.org,2024-07-06,UG,Verified,Utility Bill,359,0.521
2147,Sydney Evans,fletcherjanet@example.org,2024-07-03,NG,Verified,Document Upload,362,0.065
2148,Jeremy Nguyen,lmendez@example.com,2025-06-25,NG,Verified,Document Upload,5,0.634
2149,Joseph Smith,russellkelley@example.com,2025-04-07,GH,Verified,Document Upload,84,0.092
2150,Nicholas Cunningham,mmoore@example.com,2025-01-17,GH,Verified,Bank Verification,164,0.507
2151,Kimberly Grant,kennedywanda@example.net,2025-04-12,KE,Verified,Bank Verification,79,0.164
2152,Angel Johnson,dwhite@example.org,2025-02-18,GH,Verified,Utility Bill,132,0.606
2153,Allison Wheeler,andrewmiller@example.com,2025-01-23,UG,Verified,Bank Verification,158,0.968
2154,Heather Sweeney,omarturner@example.org,2025-05-17,NG,Verified,Bank Verification,44,0.951
2155,Tony Merritt,sarah17@example.com,2025-01-17,GH,Verified,Utility Bill,164,0.471
2156,Tyler Murray,fcarter@example.net,2024-10-29,UG,Pending,Bank Verification,244,0.76
2157,James Lopez Jr.,juanfranklin@example.net,2025-03-29,NG,Verified,Document Upload,93,0.762
2158,Derek Martin,lcook@example.org,2024-11-23,KE,Verified,Utility Bill,219,0.595
2159,Sierra Gentry,jennifer54@example.org,2024-12-10,GH,Verified,Bank Verification,202,0.257
2160,Melanie Watson,floreskimberly@example.org,2024-08-06,KE,Verified,Document Upload,328,0.375
2161,Beth Kane,trivas@example.net,2024-06-30,KE,Verified,Document Upload,365,0.137
2162,Amy Ross,robert07@example.org,2024-07-05,GH,Pending,Utility Bill,360,0.004
2163,Ryan Harrison,wesleycalhoun@example.net,2024-09-14,KE,Failed,Bank Verification,289,0.491
2164,Rachel Smith,washingtondenise@example.net,2024-10-27,KE,Verified,Utility Bill,246,0.384
2165,Michelle Allen,victoriajones@example.net,2024-09-03,NG,Verified,Document Upload,300,0.409
2166,Jacqueline Olson,hartmansherry@example.net,2025-06-02,UG,Verified,Bank Verification,28,0.932
2167,Anna Andrews,bishopmegan@example.org,2025-03-11,KE,Pending,Bank Verification,111,0.771
